NM_029752 chr5 125921937 + -1
NM_009391 chr5 129526030 + -1
NM_133900 chr5 130293080 - -1
NM_033572 chr5 134652637 - -1
NM_001080746 chr5 134790616 - -1
NM_001080747 chr5 134790616 - -1
NM_001080748 chr5 134790616 - -1
NM_001080749 chr5 134790616 - -1
NM_010365 chr5 134790616 - -1
NM_145215 chr5 135485168 + -1
NM_013763 chr5 135625580 + -1
NM_145414 chr5 135845822 + -1
NM_148932 chr5 135870416 - -1
NM_015799 chr5 138011078 + -1
NM_029869 chr5 138526311 + -1
NM_133906 chr5 138526311 + -1
NM_028469 chr5 139936488 - -1
NM_008637 chr5 140807875 + -1
NM_001033313 chr5 145900958 - -1
NM_007513 chr5 149211480 - -1
NM_009663 chr5 150076633 + -1
NM_027009 chr5 152453783 - -1
NM_009584 chr5 21290983 - -1
NM_178403 chr5 23289479 - -1
NM_013853 chr5 24083177 - -1
NM_021288 chr5 30400121 - -1
NM_008439 chr5 31224267 + -1
NM_023525 chr5 31357183 + -1
NM_133756 chr5 31797133 + -1
NM_009873 chr5 3344311 + -1
NM_001081102 chr5 34163477 + -1
NM_026660 chr5 34979763 - -1
NM_025281 chr5 38611720 + -1
NM_024236 chr5 45841396 - -1
NM_024434 chr5 45884662 + -1
NM_022890 chr5 5514873 - -1
NM_018764 chr5 58109259 + -1
NM_001122758 chr5 58109259 + -1
NM_025700 chr5 64484188 + -1
NM_001081321 chr5 66089095 - -1
NM_001024917 chr5 66154759 + -1
NM_178896 chr5 73882320 + -1
NM_001122733 chr5 75971011 + -1
NM_021099 chr5 75971015 + -1
NM_001033310 chr5 90652989 - -1
NM_019932 chr5 91201460 + -1
NM_183392 chr5 92864225 - -1
NM_001039084 chr5 96639133 + -1
NM_053158 chr5 96639133 + -1
NM_028385 chr6 113027632 + -1
NM_133923 chr6 113342490 + -1
NM_026365 chr6 113392628 + -1
NM_026894 chr6 114987892 - -1
NM_199033 chr6 115494721 + -1
NM_133940 chr6 119429803 + -1
NM_007544 chr6 120866838 - -1
NM_010819 chr6 123212134 + -1
NM_013536 chr6 124662145 - -1
NM_007531 chr6 124662306 + -1
NM_013545 chr6 124683163 - -1
NM_001077705 chr6 124688727 - -1
NM_013700 chr6 124779465 - -1
NM_145979 chr6 125046180 + -1
NM_138747 chr6 125081900 + -1
NM_009829 chr6 127101066 - -1
NM_010219 chr6 128388649 - -1
NM_011499 chr6 137683602 + -1
NM_001081237 chr6 147039596 + -1
NM_001081678 chr6 28211601 - -1
NM_013723 chr6 31513937 - -1
NM_174960 chr6 48626133 + -1
NM_019939 chr6 50060375 + -1
NM_173006 chr6 5206233 - -1
NM_145569 chr6 72389552 - -1
NM_026159 chr6 72548621 + -1
NM_020619 chr6 83065499 + -1
NM_011585 chr6 86354307 + -1
NM_013528 chr6 86992839 + -1
NM_133933 chr6 88034509 + -1
NM_008090 chr6 88148661 + -1
NM_027868 chr6 90554873 + -1
NM_001037493 chr6 90569209 + -1
NM_133928 chr6 91423417 - -1
NM_026309 chr6 91466028 + -1
NM_025578 chr6 92134017 - -1
NM_008377 chr6 94650139 - -1
NM_026010 chr7 107307786 + -1
NM_011644 chr7 109214226 + -1
NM_001109897 chr7 109231629 + -1
NM_023197 chr7 125999851 - -1
NM_011588 chr7 13609500 + -1
NM_027698 chr7 126937481 - -1
NM_007908 chr7 127986396 + -1
NM_025298 chr7 128061330 + -1
NM_001081238 chr7 129276460 - -1
NM_172745 chr7 133630945 + -1
NM_029339 chr7 133792884 + -1
NM_009898 chr7 133848268 - -1
NM_153580 chr7 134004977 - -1
NM_172746 chr7 134005485 + -1
NM_010772 chr7 134169993 - -1
NM_133686 chr7 134265543 - -1
NM_001037810 chr7 134281331 - -1
NM_009259 chr7 134281331 - -1
NM_017461 chr7 134361959 - -1
NM_177362 chr7 134388039 + -1
NM_009746 chr7 134852280 - -1
NM_145955 chr7 135883943 - -1
NM_175268 chr7 139978618 - -1
NM_212473 chr7 140004879 - -1
NM_011212 chr7 142729506 + -1
NM_030694 chr7 148141860 - -1
NM_026646 chr7 148623517 - -1
NM_053082 chr7 148661138 + -1
NM_008672 chr7 150734995 - -1
NM_008003 chr7 152082436 + -1
NM_007590 chr7 17509381 - -1
NM_011155 chr7 17613263 - -1
NM_016868 chr7 17642028 - -1
NM_178757 chr7 19589413 + -1
NM_032418 chr7 19669343 + -1
NM_001109748 chr7 20300778 - -1
NM_016871 chr7 20300778 - -1
NM_009568 chr7 25101623 - -1
NM_146183 chr7 25292204 + -1
NM_008168 chr7 25857388 - -1
NM_010155 chr7 26035684 - -1
NM_008776 chr7 26082974 - -1
NM_138586 chr7 26444182 + -1
NM_177102 chr7 26460185 - -1
NM_011577 chr7 26472020 + -1
NM_001046637 chr7 27980779 - -1
NM_015782 chr7 27981290 - -1
NM_007991 chr7 28954766 + -1
NM_025616 chr7 29097065 - -1
NM_008279 chr7 29767872 + -1
NM_001082548 chr7 30066996 - -1
NM_011464 chr7 30066996 - -1
NM_178384 chr7 30736912 - -1
NM_152814 chr7 30875529 - -1
NM_027898 chr7 31936069 - -1
NM_029767 chr7 3655642 + -1
NM_016682 chr7 34953548 - -1
NM_008155 chr7 35015281 - -1
NM_175372 chr7 4397211 - -1
NM_145582 chr7 50927400 + -1
NM_011131 chr7 51804186 - -1
NM_019830 chr7 52241702 - -1
NM_029410 chr7 52252949 - -1
NM_029406 chr7 52409767 + -1
NM_011304 chr7 52689834 - -1
NM_153419 chr7 53086159 - -1
NM_001033383 chr7 4971977 + -1
NM_133740 chr7 57033727 + -1
NM_001115087 chr7 59117637 - -1
NM_026531 chr7 86040812 + -1
NM_175433 chr7 87171219 + -1
NM_173011 chr7 87260207 - -1
NM_009092 chr7 88490120 - -1
NM_023403 chr7 91040766 + -1
NM_133722 chr7 91300403 - -1
NM_153591 chr7 104100036 + -1
NM_175105 chr7 104886757 - -1
NM_133692 chr7 107270010 - -1
NM_029295 chr8 106774802 + -1
NM_001037841 chr8 106774831 + -1
NM_197999 chr8 107485639 + -1
NM_001081241 chr8 108129128 + -1
NM_023182 chr8 108457762 - -1
NM_013640 chr8 108462005 - -1
NM_145404 chr8 108734953 + -1
NM_011574 chr8 109417539 + -1
NM_025391 chr8 109580776 + -1
NM_010817 chr8 110112382 - -1
NM_020046 chr8 112132573 - -1
NM_146215 chr8 112741888 + -1
NM_133953 chr8 113370703 - -1
NM_001033321 chr8 114457691 - -1
NM_009462 chr8 122434751 + -1
NM_007806 chr8 124956840 - -1
NM_153775 chr8 125000089 + -1
NM_026014 chr8 125091914 + -1
NM_009698 chr8 125100807 - -1
NM_172288 chr8 126473165 - -1
NM_001029876 chr8 126547372 + -1
NM_025615 chr8 127386891 - -1
NM_053207 chr8 127473154 - -1
NM_010578 chr8 131209680 + -1
NM_001024504 chr8 13288126 - -1
NM_001042649 chr8 13288126 - -1
NM_001042650 chr8 13288126 - -1
NM_001042651 chr8 13288126 - -1
NM_026792 chr8 18846278 + -1
NM_181325 chr8 23509025 - -1
NM_011017 chr8 23508932 - -1
NM_011394 chr8 23587171 + -1
NM_029037 chr8 27104593 - -1
NM_015802 chr8 37676928 - -1
NM_007450 chr8 47296363 - -1
NM_007981 chr8 47556395 + -1
NM_027973 chr8 47637422 + -1
NM_021788 chr8 59966654 - -1
NM_144731 chr8 60131800 - -1
NM_008509 chr8 71404453 + -1
NM_001007570 chr8 72736180 - -1
NM_001024922 chr8 72826351 - -1
NM_023627 chr8 73118379 + -1
NM_010150 chr8 73905851 - -1
NM_053162 chr8 73988824 + -1
NM_025396 chr8 74116082 + -1
NM_146211 chr8 74134922 + -1
NM_028170 chr8 74967824 + -1
NM_030145 chr8 81345039 - -1
NM_001081164 chr8 82163574 + -1
NM_015751 chr8 82235639 - -1
NM_197982 chr8 86239097 + -1
NM_181039 chr8 86423996 + -1
NM_001081415 chr8 86521570 + -1
NM_010499 chr8 87186751 - -1
NM_198020 chr8 87213176 + -1
NM_008535 chr8 87225355 + -1
NM_001081981 chr8 87298268 - -1
NM_001081982 chr8 87324239 - -1
NM_010906 chr8 87324239 - -1
NM_007406 chr8 90796301 + -1
NM_001109756 chr8 90806890 + -1
NM_001037723 chr8 90812964 + -1
NM_001037724 chr8 90818102 + -1
NM_001093757 chr8 96561097 + -1
NM_177767 chr8 96561097 + -1
NM_001035123 chr8 98239812 + -1
NM_175565 chr9 103268110 - -1
NM_175833 chr9 103268110 - -1
NM_153459 chr9 106270962 + -1
NM_007567 chr9 108092714 - -1
NM_025858 chr9 108941140 + -1
NM_026381 chr9 108957424 + -1
NM_007658 chr9 109778082 + -1
NM_009211 chr9 110034527 + -1
NM_001081381 chr9 110207695 + -1
NM_026810 chr9 111174066 - -1
NM_019922 chr9 114299788 - -1
NM_001033209 chr9 119266498 + -1
NM_025974 chr9 120480633 + -1
NM_178677 chr9 121614077 - -1
NM_010918 chr9 121628298 + -1
NM_010620 chr9 122860198 + -1
NM_025339 chr9 122930443 + -1
NM_001081188 chr9 123022348 + -1
NM_177905 chr9 14545177 - -1
NM_019683 chr9 14587408 - -1
NM_018736 chr9 14589150 + -1
NM_029248 chr9 15110703 + -1
NM_027261 chr9 15110706 + -1
NM_145610 chr9 20692700 + -1
NM_010066 chr9 20757317 - -1
NM_001042708 chr9 21172446 + -1
NM_001042709 chr9 21172446 + -1
NM_001042707 chr9 21172446 + -1
NM_010561 chr9 21172446 + -1
NM_021888 chr9 21216280 + -1
NM_011417 chr9 21420612 + -1
NM_026303 chr9 3335230 + -1
NM_001034863 chr9 42924653 - -1
NM_007875 chr9 44134927 + -1
NM_021395 chr9 44187609 + -1
NM_008063 chr9 44206258 + -1
NM_024266 chr9 44215796 + -1
NM_011752 chr9 46081146 + -1
NM_001033324 chr9 48644050 - -1
NM_029573 chr9 54434317 + -1
NM_001110351 chr9 56919846 + -1
NM_001110350 chr9 56924182 + -1
NM_011378 chr9 56924182 + -1
NM_007783 chr9 57492987 - -1
NM_009672 chr9 62189149 + -1
NM_026507 chr9 64020738 - -1
NM_025372 chr9 64129413 + -1
NM_009359 chr9 72339763 - -1
NM_010890 chr9 72510153 + -1
NM_023635 chr9 72892671 + -1
NM_019796 chr9 88377235 - -1
NM_019666 chr9 88377235 - -1
NM_025360 chr9 89599829 - -1
NM_001114977 chr9 95412415 - -1
NM_026476 chr9 95412415 - -1
NM_175537 chr9 96632094 - -1
NM_010286 chrX 137077724 - -1
NM_009031 chrX 159198303 + -1
NM_178935 chrX 159267331 - -1
NM_026662 chrX 163820631 - -1
NM_178754 chrX 165474560 + -1
NM_019942 chrX 34529452 - -1
NM_175097 chrX 7235658 + -1
NM_019870 chrX 71167252 - -1
NM_001030307 chrX 72341254 + -1
NM_011514 chrX 7651712 - -1
NM_020601 chrX 74756565 + -1
NM_001081008 chrX 98728073 + -1
NM_146235 chrX 99352366 - -1
